2022-08-24T14:06:20.757,FD, 1, 0, 0,3B, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,33396
2022-08-24T14:06:20.762,FD,11, 0, 0,3C, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,55,climb,0,heading,95,throttle,0,,sig ,Len,29,crc16,35168
2022-08-24T14:06:20.766,FD, C, 0, 0,3D, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3532674176,servo1_raw,1485,servo2_raw,1546,servo3_raw,1100,servo4_raw,1493,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,57551
2022-08-24T14:06:20.775,FD,2A, 0, 0,3E, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7827641,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,32812
2022-08-24T14:06:20.782,FD,1D, 0, 0,3F, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7827641503,xacc,-55,yacc,1,zacc,-1010,xgyro,-101,ygyro,144,zgyro,-156,xmag,238,ymag,-24,zmag,388,id,0,temperature,5032,,sig ,Len,41,crc16,6003
2022-08-24T14:06:20.789,FD,18, 0, 0,40, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7827641,xacc,-57,yacc,3,zacc,-1008,xgyro,-103,ygyro,144,zgyro,-152,xmag,261,ymag,-41,zmag,349,temperature,5075,,sig ,Len,36,crc16,17061
2022-08-24T14:06:20.793,FD, E, 0, 0,41, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7827641,press_abs,1021,657,press_diff,0,temperature,4912,temperature_press_diff,0,,sig ,Len,26,crc16,44403
2022-08-24T14:06:20.803,FD,2D, 0, 0,42, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,64004
2022-08-24T14:06:20.807,FD, B, 0, 0,43, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7827641,,sig ,Len,23,crc16,119
2022-08-24T14:06:20.814,FD,1C, 0, 0,44, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,06749807,error_yaw,0,9900338,,sig ,Len,40,crc16,21207
2022-08-24T14:06:20.816,FD, 2, 0, 0,45, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5046,I2Cerr,0,,sig ,Len,14,crc16,10112
2022-08-24T14:06:20.819,FD, 4, 0, 0,46, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,47278
2022-08-24T14:06:20.821,FD, 1, 0, 0,47, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,1607
2022-08-24T14:06:20.827,FD,16, 0, 0,48, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,16399
2022-08-24T14:06:20.833,FD,14, 0, 0,49, 1, 1,    F1,mavlink_vibration_t,time_usec,7827641790,vibration_x,0,09173261,vibration_y,0,1535829,vibration_z,0,1115702,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,31876
2022-08-24T14:06:20.844,FD,32, 0, 0,4A, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7827641,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,46451
2022-08-24T14:06:20.846,FD, 4, 0, 0,4B, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3532714288,AOA,0,SSA,0,,sig ,Len,16,crc16,8915
2022-08-24T14:06:21.743,FD, 9, 0, 0,4D, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,53354
2022-08-24T14:06:21.750,FD,1C, 0, 0,4E, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7828661,roll,-0,003917098,pitch,-0,06057821,yaw,1,793425,rollspeed,-0,1339454,pitchspeed,-0,00357352,yawspeed,1,542318,,sig ,Len,40,crc16,29068
2022-08-24T14:06:21.757,FD,1C, 0, 0,4F, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7828661,lat,0,lon,0,alt,-1570,relative_alt,-1576,vx,0,vy,0,vz,0,hdg,10275,,sig ,Len,40,crc16,4162
2022-08-24T14:06:21.765,FD,1F, 0, 0,50, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,20,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,43290
2022-08-24T14:06:21.767,FD, 2, 0, 0,51, 1, 1,    7D,mavlink_power_status_t,Vcc,5046,Vservo,0,flags,0,,sig ,Len,14,crc16,48281
2022-08-24T14:06:21.770,FD, 7, 0, 0,52, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,57464
2022-08-24T14:06:21.775,FD, C, 0, 0,53, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,56,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,21387
2022-08-24T14:06:21.777,FD, 1, 0, 0,54, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,57543
2022-08-24T14:06:21.782,FD,11, 0, 0,55, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,57,climb,0,heading,102,throttle,0,,sig ,Len,29,crc16,19015
2022-08-24T14:06:21.786,FD, C, 0, 0,56, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3533694160,servo1_raw,1500,servo2_raw,1522,servo3_raw,1100,servo4_raw,1500,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,14844
2022-08-24T14:06:21.795,FD,2A, 0, 0,57, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7828661,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,7975
2022-08-24T14:06:21.803,FD,1D, 0, 0,58, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7828661503,xacc,4,yacc,12,zacc,-990,xgyro,-137,ygyro,-5,zgyro,1579,xmag,211,ymag,-48,zmag,403,id,0,temperature,5031,,sig ,Len,41,crc16,28842
2022-08-24T14:06:21.809,FD,18, 0, 0,59, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7828661,xacc,4,yacc,16,zacc,-990,xgyro,-146,ygyro,-11,zgyro,1578,xmag,220,ymag,-61,zmag,353,temperature,5075,,sig ,Len,36,crc16,52468
2022-08-24T14:06:21.813,FD, E, 0, 0,5A, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7828661,press_abs,1021,659,press_diff,0,temperature,4914,temperature_press_diff,0,,sig ,Len,26,crc16,62469
2022-08-24T14:06:21.823,FD,2D, 0, 0,5B, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,42130
2022-08-24T14:06:21.827,FD, B, 0, 0,5C, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7828661,,sig ,Len,23,crc16,1909
2022-08-24T14:06:21.834,FD,1C, 0, 0,5D, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,05747138,error_yaw,0,9724112,,sig ,Len,40,crc16,11532
2022-08-24T14:06:21.836,FD, 2, 0, 0,5E, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5046,I2Cerr,0,,sig ,Len,14,crc16,29145
2022-08-24T14:06:21.839,FD, 4, 0, 0,5F, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,8400
2022-08-24T14:06:21.841,FD, 1, 0, 0,60, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,11449
2022-08-24T14:06:21.847,FD,16, 0, 0,61, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,38670
2022-08-24T14:06:21.853,FD,14, 0, 0,62, 1, 1,    F1,mavlink_vibration_t,time_usec,7828681451,vibration_x,0,18797,vibration_y,0,2273936,vibration_z,0,1290945,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,8300
2022-08-24T14:06:21.863,FD,32, 0, 0,63, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7828681,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,24458
2022-08-24T14:06:21.866,FD, 4, 0, 0,64, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3533714196,AOA,0,SSA,0,,sig ,Len,16,crc16,5525
2022-08-24T14:06:22.723,FD, 9, 0, 0,66, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,20878
2022-08-24T14:06:22.730,FD,1C, 0, 0,67, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7829641,roll,-0,09236995,pitch,-0,05321368,yaw,2,801609,rollspeed,0,3313825,pitchspeed,0,2669211,yawspeed,0,003981918,,sig ,Len,40,crc16,42632
2022-08-24T14:06:22.737,FD,1C, 0, 0,68, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7829641,lat,0,lon,0,alt,-1540,relative_alt,-1548,vx,0,vy,0,vz,0,hdg,16052,,sig ,Len,40,crc16,48820
2022-08-24T14:06:22.745,FD,1F, 0, 0,69, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,18,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,41598
2022-08-24T14:06:22.747,FD, 2, 0, 0,6A, 1, 1,    7D,mavlink_power_status_t,Vcc,5048,Vservo,0,flags,0,,sig ,Len,14,crc16,3554
2022-08-24T14:06:22.750,FD, 7, 0, 0,6B, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,665
2022-08-24T14:06:22.755,FD, C, 0, 0,6C, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,54,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,1861
2022-08-24T14:06:22.757,FD, 1, 0, 0,6D, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,41292
2022-08-24T14:06:22.762,FD,11, 0, 0,6E, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,54,climb,0,heading,160,throttle,0,,sig ,Len,29,crc16,34747
2022-08-24T14:06:22.766,FD, C, 0, 0,6F, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3534674049,servo1_raw,1534,servo2_raw,1521,servo3_raw,1100,servo4_raw,1517,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,18429
2022-08-24T14:06:22.776,FD,2A, 0, 0,70, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7829641,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,31120
2022-08-24T14:06:22.783,FD,1D, 0, 0,71, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7829641376,xacc,-16,yacc,96,zacc,-1032,xgyro,337,ygyro,269,zgyro,9,xmag,16,ymag,-225,zmag,383,id,0,temperature,5030,,sig ,Len,41,crc16,30256
2022-08-24T14:06:22.789,FD,18, 0, 0,72, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7829641,xacc,-18,yacc,101,zacc,-1034,xgyro,331,ygyro,269,zgyro,5,xmag,14,ymag,-188,zmag,347,temperature,5074,,sig ,Len,36,crc16,38849
2022-08-24T14:06:22.793,FD, E, 0, 0,73, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7829641,press_abs,1021,655,press_diff,0,temperature,4912,temperature_press_diff,0,,sig ,Len,26,crc16,42321
2022-08-24T14:06:22.803,FD,2D, 0, 0,74, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,45233
2022-08-24T14:06:22.807,FD, B, 0, 0,75, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7829641,,sig ,Len,23,crc16,39863
2022-08-24T14:06:22.814,FD,1C, 0, 0,76, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,04080936,error_yaw,0,9656728,,sig ,Len,40,crc16,4122
2022-08-24T14:06:22.817,FD, 2, 0, 0,77, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5048,I2Cerr,0,,sig ,Len,14,crc16,42188
2022-08-24T14:06:22.819,FD, 4, 0, 0,78, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,25276
2022-08-24T14:06:22.821,FD, 1, 0, 0,79, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,56258
2022-08-24T14:06:22.829,FD,16, 0, 0,7A, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,36444
2022-08-24T14:06:22.833,FD,14, 0, 0,7B, 1, 1,    F1,mavlink_vibration_t,time_usec,7829641738,vibration_x,0,2912712,vibration_y,0,2438348,vibration_z,0,1810477,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,38166
2022-08-24T14:06:22.844,FD,32, 0, 0,7C, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7829681,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,43190
2022-08-24T14:06:22.846,FD, 4, 0, 0,7D, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3534714174,AOA,0,SSA,0,,sig ,Len,16,crc16,46648
2022-08-24T14:06:23.743,FD, 9, 0, 0,7F, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,11986
2022-08-24T14:06:23.750,FD,1C, 0, 0,80, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7830661,roll,-0,2617764,pitch,-0,04574816,yaw,2,677445,rollspeed,-0,5785859,pitchspeed,0,1957255,yawspeed,-0,01895457,,sig ,Len,40,crc16,53740
2022-08-24T14:06:23.757,FD,1C, 0, 0,81, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7830661,lat,0,lon,0,alt,-1550,relative_alt,-1559,vx,0,vy,0,vz,0,hdg,15340,,sig ,Len,40,crc16,7616
2022-08-24T14:06:23.765,FD,1F, 0, 0,82, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,19,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,13709
2022-08-24T14:06:23.767,FD, 2, 0, 0,83, 1, 1,    7D,mavlink_power_status_t,Vcc,5049,Vservo,0,flags,0,,sig ,Len,14,crc16,45188
2022-08-24T14:06:23.770,FD, 7, 0, 0,84, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,64883
2022-08-24T14:06:23.775,FD, C, 0, 0,85, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,54,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,54876
2022-08-24T14:06:23.777,FD, 1, 0, 0,86, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,7875
2022-08-24T14:06:23.782,FD,11, 0, 0,87, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,55,climb,0,heading,153,throttle,0,,sig ,Len,29,crc16,23574
2022-08-24T14:06:23.786,FD, C, 0, 0,88, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3535694090,servo1_raw,1600,servo2_raw,1522,servo3_raw,1100,servo4_raw,1550,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,10068
2022-08-24T14:06:23.796,FD,2A, 0, 0,89, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7830661,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,25083
2022-08-24T14:06:23.803,FD,1D, 0, 0,8A, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7830661418,xacc,46,yacc,236,zacc,-980,xgyro,-573,ygyro,195,zgyro,-15,xmag,-5,ymag,-247,zmag,371,id,0,temperature,5030,,sig ,Len,41,crc16,27438
2022-08-24T14:06:23.809,FD,18, 0, 0,8B, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7830661,xacc,44,yacc,244,zacc,-978,xgyro,-575,ygyro,190,zgyro,-12,xmag,2,ymag,-208,zmag,333,temperature,5073,,sig ,Len,36,crc16,15253
2022-08-24T14:06:23.813,FD, E, 0, 0,8C, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,7830661,press_abs,1021,656,press_diff,0,temperature,4911,temperature_press_diff,0,,sig ,Len,26,crc16,26130
2022-08-24T14:06:23.823,FD,2D, 0, 0,8D, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,4294967295,v_acc,4294967295,vel_acc,1000000,hdg_acc,0,yaw,0,,sig ,Len,57,crc16,26921
2022-08-24T14:06:23.827,FD, B, 0, 0,8E, 1, 1,     2,mavlink_system_time_t,time_unix_usec,0,time_boot_ms,7830661,,sig ,Len,23,crc16,52245
2022-08-24T14:06:23.834,FD,1C, 0, 0,8F, 1, 1,    A3,mavlink_ahrs_t,omegaIx,9,605273E-05,omegaIy,0,0004714163,omegaIz,-0,001283977,accel_weight,0,renorm_val,0,error_rp,0,03969147,error_yaw,0,8606881,,sig ,Len,40,crc16,11052
2022-08-24T14:06:23.836,FD, 2, 0, 0,90, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5049,I2Cerr,0,,sig ,Len,14,crc16,49791
2022-08-24T14:06:23.839,FD, 4, 0, 0,91, 1, 1,    A8,mavlink_wind_t,direction,-180,speed,0,speed_z,0,,sig ,Len,16,crc16,13843
2022-08-24T14:06:23.841,FD, 1, 0, 0,92, 1, 1,    88,mavlink_terrain_report_t,lat,0,lon,0,terrain_height,0,current_height,0,spacing,0,pending,0,loaded,0,,sig ,Len,13,crc16,25677
2022-08-24T14:06:23.847,FD,16, 0, 0,93, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0,pos_vert_variance,0,compass_variance,0,terrain_alt_variance,0,flags,1024,airspeed_variance,0,,sig ,Len,34,crc16,35293
2022-08-24T14:06:23.853,FD,14, 0, 0,94, 1, 1,    F1,mavlink_vibration_t,time_usec,7830681312,vibration_x,0,09808031,vibration_y,0,1560504,vibration_z,0,1043775,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,32,crc16,15878
2022-08-24T14:06:23.864,FD,32, 0, 0,95, 1, 1,    57,mavlink_position_target_global_int_t,time_boot_ms,7830681,lat_int,0,lon_int,0,alt,100,vx,0,vy,0,vz,0,afx,0,afy,0,afz,0,yaw,0,yaw_rate,0,type_mask,65016,coordinate_frame,0,,sig ,Len,62,crc16,9075
2022-08-24T14:06:23.866,FD, 4, 0, 0,96, 1, 1,  2B0C,mavlink_aoa_ssa_t,time_usec,3535714057,AOA,0,SSA,0,,sig ,Len,16,crc16,28766
2022-08-24T14:06:24.724,FD, 9, 0, 0,98, 1, 1,     0,mavlink_heartbeat_t,custom_mode,11,type,1,autopilot,3,base_mode,89,system_status,5,mavlink_version,3,,sig ,Len,21,crc16,25991
2022-08-24T14:06:24.730,FD,1C, 0, 0,99, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,7831641,roll,-0,6710753,pitch,-0,08052164,yaw,2,640237,rollspeed,-0,4326895,pitchspeed,-0,105213,yawspeed,-0,03935154,,sig ,Len,40,crc16,56355
2022-08-24T14:06:24.737,FD,1C, 0, 0,9A, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,7831641,lat,0,lon,0,alt,-1510,relative_alt,-1514,vx,0,vy,0,vz,0,hdg,15127,,sig ,Len,40,crc16,25209
2022-08-24T14:06:24.745,FD,1F, 0, 0,9B, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,325188655,onboard_control_sensors_enabled,272759855,onboard_control_sensors_health,51444751,load,18,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,-1,,sig ,Len,43,crc16,49708
2022-08-24T14:06:24.747,FD, 2, 0, 0,9C, 1, 1,    7D,mavlink_power_status_t,Vcc,5046,Vservo,0,flags,0,,sig ,Len,14,crc16,37887
2022-08-24T14:06:24.750,FD, 7, 0, 0,9D, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,65535,freemem32,571712,,sig ,Len,19,crc16,47661
2022-08-24T14:06:24.755,FD, C, 0, 0,9E, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,0,nav_pitch,0,alt_error,101,53,aspd_error,0,xtrack_error,0,nav_bearing,0,target_bearing,0,wp_dist,0,,sig ,Len,24,crc16,65130
2022-08-24T14:06:24.757,FD, 1, 0, 0,9F, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,13,crc16,59832
2022-08-24T14:06:24.762,FD,11, 0, 0,A0, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0,alt,-1,51,climb,0,heading,151,throttle,0,,sig ,Len,29,crc16,49822
2022-08-24T14:06:24.766,FD, C, 0, 0,A1, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,3536674093,servo1_raw,1756,servo2_raw,1579,servo3_raw,1100,servo4_raw,1628,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,24,crc16,13350
2022-08-24T14:06:24.776,FD,2A, 0, 0,A2, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,7831641,chan1_raw,1500,chan2_raw,1500,chan3_raw,0,chan4_raw,1500,chan5_raw,0,chan6_raw,0,chan7_raw,0,chan8_raw,0,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,0,rssi,255,,sig ,Len,54,crc16,62493
2022-08-24T14:06:24.783,FD,1D, 0, 0,A3, 1, 1,    1B,mavlink_raw_imu_t,time_usec,7831641421,xacc,19,yacc,594,zacc,-795,xgyro,-433,ygyro,-107,zgyro,-35,xmag,-41,ymag,-383,zmag,236,id,0,temperature,5031,,sig ,Len,41,crc16,18213
2022-08-24T14:06:24.789,FD,18, 0, 0,A4, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,7831641,xacc,15,yacc,601,zacc,-794,xgyro,-435,ygyro,-109,zgyro,-35,xmag,-14,ymag,-362,zmag,206,temperature,5072,,sig ,Len,36,crc16,46108
